timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
1/5/2025 11:53,135,70.63,46.35,41.57,4.55,4.47,1,0,87,Normal,0.0,0
1/27/2025 17:09,147,74.53,51.93,56.04,4.05,3.86,1,0,415,Normal,0.0,0
2/20/2025 7:24,120,82.92,33.54,54.97,3.23,3.93,2,0,381,Pressure Drop,0.0,1
1/26/2025 20:05,135,71.85,42.24,45.02,2.2,0.97,1,0,145,Normal,0.0,0
2/13/2025 16:57,147,79.48,54.03,74.46,1.29,2.9,1,0,156,Normal,0.0,0
1/17/2025 20:48,114,68.77,56.27,50.37,1.94,4.06,1,0,143,Normal,0.0,0
3/2/2025 0:27,134,53.94,55.98,58.26,1.54,2.02,1,0,274,Normal,0.0,0
1/17/2025 6:41,127,52.4,60.54,73.64,2.91,2.98,1,0,379,Normal,0.0,0
1/25/2025 21:04,107,77.6,31.93,32.39,3.13,1.07,1,0,482,Normal,0.0,0
2/13/2025 0:49,114,72.18,80.47,59.63,1.39,1.54,1,1,31,Normal,1.0,1
3/3/2025 16:30,112,78.99,48.84,76.21,4.41,2.85,1,0,206,Normal,0.0,0
1/2/2025 5:48,139,58.78,24.1,38.02,2.51,2.28,1,0,447,Normal,0.0,0
2/4/2025 16:03,110,80.71,34.85,76.04,4.16,2.89,2,0,64,Vibration Issue,0.0,1
1/6/2025 15:44,150,71.32,35.91,64.67,4.81,4.64,0,0,205,Normal,0.0,0
1/8/2025 2:37,118,74.78,47.3,50.64,1.28,3.45,1,0,43,Normal,0.0,0
3/8/2025 12:38,136,67.2,41.07,51.87,4.9,2.02,2,0,381,Normal,0.0,1
2/1/2025 19:16,136,70.06,46.89,56.31,3.61,3.66,1,0,340,Normal,0.0,0
2/12/2025 13:13,132,83.3,52.5,37.97,4.02,3.46,1,0,249,Normal,0.0,0
1/30/2025 23:03,110,69.46,52.51,31.67,2.57,0.93,1,0,48,Normal,0.0,0
1/21/2025 6:11,119,59.37,53.78,44.69,2.43,2.69,1,0,324,Normal,0.0,0
2/5/2025 7:32,115,62.11,39.34,47.49,1.75,3.83,1,0,141,Normal,0.0,0
2/10/2025 15:15,117,54.92,56.03,75.67,1.98,1.86,1,0,443,Normal,0.0,0
2/4/2025 3:42,121,85.89,75.81,34.99,1.43,2.39,1,0,185,Normal,0.0,0
2/25/2025 8:52,137,67.71,59.93,69.42,2.95,4.86,1,0,385,Normal,0.0,0
3/1/2025 20:50,148,85.12,63.4,66.74,1.35,3.8,1,0,385,Normal,0.0,0
1/20/2025 19:37,110,76.29,80.3,76.07,2.34,2.59,1,1,2,Normal,1.0,1
1/2/2025 2:25,140,74.58,53.1,64.17,1.71,3.27,2,0,73,Normal,0.0,1
1/27/2025 23:13,145,68.34,65.22,69.28,2.86,1.7,1,0,382,Normal,0.0,0
3/6/2025 5:14,108,59.13,52.52,69.52,3.01,0.64,1,0,254,Normal,0.0,0
2/20/2025 11:43,105,78.66,32.13,50.33,3.31,2.97,1,0,283,Normal,0.0,0
1/12/2025 12:58,129,75.34,39.9,44.35,2.48,2.37,1,0,53,Normal,0.0,0
2/27/2025 2:30,131,70.45,64.39,40.41,4.09,3.9,1,0,43,Normal,0.0,0
1/6/2025 10:09,119,86.43,48.93,60.38,1.12,1.24,1,0,384,Normal,0.0,0
1/10/2025 14:20,115,86.91,63.29,47.78,2.2,3.68,1,0,400,Normal,0.0,0
2/9/2025 0:10,130,81.13,54.45,34.56,3.88,1.35,1,0,462,Normal,0.0,0
3/1/2025 2:39,124,61.59,40.62,76.73,3.78,2.09,1,0,251,Normal,0.0,0
1/19/2025 19:30,136,87.18,23.85,63.76,3.39,2.7,1,0,185,Normal,0.0,0
2/28/2025 21:19,102,81.18,33.33,30.32,2.18,3.28,1,0,18,Normal,0.0,1
1/18/2025 10:16,138,75.42,53.87,63.28,1.75,3.81,1,0,93,Normal,0.0,0
2/7/2025 21:22,124,72.84,43.41,44.53,1.52,3.2,1,0,403,Normal,0.0,0
3/5/2025 2:33,113,76.25,39.0,65.5,4.13,3.13,1,0,395,Normal,0.0,0
1/7/2025 2:34,145,66.44,53.06,42.39,1.74,1.91,0,0,242,Normal,0.0,0
1/18/2025 5:01,117,64.59,62.67,49.62,2.94,2.71,1,0,422,Normal,0.0,0
3/4/2025 10:45,113,82.82,36.54,35.9,1.91,4.2,1,0,375,Normal,0.0,0
1/23/2025 22:17,109,90.43,49.45,40.07,2.53,4.44,1,1,8,Normal,1.0,1
1/10/2025 22:45,113,71.95,66.09,47.75,3.03,4.85,1,0,419,Normal,0.0,0
1/24/2025 15:59,128,70.38,109.24,53.67,2.07,0.72,0,1,11,Normal,1.0,1
2/9/2025 11:05,133,92.78,58.02,72.91,1.05,2.23,1,1,4,Normal,1.0,1
2/18/2025 18:00,134,72.38,26.03,38.32,4.26,4.13,1,0,274,Normal,0.0,0
1/15/2025 18:37,149,80.41,32.42,75.61,4.56,1.78,1,0,96,Normal,0.0,0
1/26/2025 12:16,126,69.84,50.03,37.3,3.0,4.72,1,0,65,Normal,0.0,0
1/25/2025 15:06,116,68.73,34.64,71.87,1.41,2.41,0,0,239,Normal,0.0,0
1/28/2025 11:47,116,64.45,18.71,39.07,3.12,2.73,1,0,218,Normal,0.0,0
1/25/2025 18:57,122,67.98,45.31,35.59,3.61,2.77,1,0,123,Normal,0.0,0
1/23/2025 8:36,104,85.9,45.76,74.53,1.52,0.59,1,0,86,Normal,0.0,0
2/8/2025 21:24,142,76.63,70.0,35.0,2.64,1.3,0,0,282,Normal,0.0,0
1/27/2025 19:39,126,62.78,40.38,67.83,2.87,4.03,1,0,46,Normal,0.0,0
2/23/2025 19:41,121,88.67,49.27,77.25,4.63,0.87,1,0,126,Normal,0.0,0
3/7/2025 9:19,149,67.53,19.64,55.16,2.52,4.09,1,0,341,Normal,0.0,0
2/20/2025 5:05,117,67.91,37.47,67.04,3.49,3.09,0,0,369,Normal,0.0,0
1/6/2025 19:55,107,93.94,52.13,76.47,4.94,4.97,1,1,1,Normal,1.0,1
1/31/2025 13:13,118,91.4,45.54,33.63,2.05,4.14,2,1,47,Overheating,1.0,1
2/3/2025 23:55,128,69.3,53.28,60.96,3.01,3.6,1,0,257,Normal,0.0,0
2/16/2025 9:33,120,92.98,72.72,78.9,4.71,1.8,2,1,16,Pressure Drop,1.0,1
1/15/2025 6:14,147,75.1,58.18,60.23,2.98,3.15,1,0,132,Normal,0.0,0
1/5/2025 2:26,135,89.07,58.55,50.05,2.51,4.57,1,0,223,Normal,0.0,0
1/23/2025 19:42,139,78.61,40.82,39.36,2.73,2.33,1,0,36,Normal,0.0,0
3/3/2025 18:33,134,83.74,33.86,57.9,4.91,4.43,0,0,295,Normal,0.0,0
1/23/2025 12:51,102,65.0,51.13,58.57,4.0,0.93,1,0,91,Normal,0.0,0
3/8/2025 16:24,102,81.3,51.56,62.25,4.08,1.12,1,0,327,Normal,0.0,0
2/14/2025 15:30,114,60.33,61.16,38.49,4.63,1.63,1,0,418,Normal,0.0,0
2/5/2025 3:15,130,71.9,31.98,47.16,2.5,3.52,1,0,102,Normal,0.0,0
1/14/2025 2:37,118,76.28,77.44,36.46,3.07,3.44,2,0,349,Vibration Issue,0.0,1
2/24/2025 21:50,114,81.92,51.39,41.94,3.72,4.63,1,0,137,Normal,0.0,0
2/14/2025 9:05,110,64.83,49.38,32.77,4.59,2.52,1,0,414,Normal,0.0,0
3/8/2025 15:42,131,82.89,24.63,65.5,4.13,2.5,1,0,280,Normal,0.0,0
2/8/2025 14:58,112,65.38,43.22,33.44,3.28,3.04,1,0,183,Normal,0.0,0
1/14/2025 22:50,115,85.3,69.35,60.09,4.65,3.2,2,0,132,Electrical Fault,0.0,1
1/13/2025 22:06,113,67.15,47.9,66.7,1.08,1.97,1,0,399,Normal,0.0,0
1/21/2025 5:12,112,78.55,58.98,41.54,1.57,2.65,1,0,491,Normal,0.0,0
1/15/2025 17:48,107,86.63,32.11,48.39,1.86,4.87,1,0,68,Normal,0.0,0
2/18/2025 5:19,139,84.06,30.77,38.25,3.55,3.37,1,0,108,Normal,0.0,0
1/15/2025 14:55,121,86.46,69.74,67.47,3.04,4.91,1,0,260,Normal,0.0,0
2/25/2025 20:27,106,83.46,35.83,37.5,2.12,3.47,1,0,252,Normal,0.0,0
2/19/2025 6:55,113,86.12,48.5,43.02,3.09,3.47,0,0,211,Normal,0.0,0
1/29/2025 17:25,120,66.14,59.85,31.42,4.82,4.45,1,0,281,Normal,0.0,0
1/31/2025 8:36,115,77.15,54.78,41.72,4.36,1.87,1,0,292,Normal,0.0,0
3/7/2025 15:42,108,75.13,52.32,68.27,3.17,3.35,1,0,154,Normal,0.0,0
2/14/2025 15:10,150,67.34,34.08,66.2,1.89,2.83,1,0,176,Normal,0.0,0
2/7/2025 15:50,131,67.31,53.73,70.24,3.59,1.36,1,0,61,Normal,0.0,0
3/3/2025 0:15,111,70.17,50.81,47.8,3.51,4.81,1,0,330,Normal,0.0,0
2/17/2025 2:45,127,91.28,59.53,73.8,3.22,4.15,1,1,10,Normal,1.0,1
1/9/2025 9:38,115,78.25,49.23,33.97,4.72,3.29,1,0,113,Normal,0.0,0
1/2/2025 16:13,124,71.04,80.8,46.24,3.52,2.95,1,1,28,Normal,1.0,1
3/9/2025 13:56,128,51.17,58.13,47.45,2.44,4.81,2,0,355,Normal,0.0,1
1/5/2025 5:13,113,85.94,34.17,78.81,2.37,0.84,1,0,332,Normal,0.0,0
2/14/2025 11:50,145,76.66,24.81,74.12,3.86,4.54,1,0,423,Normal,0.0,0
3/8/2025 5:56,130,72.16,40.29,71.85,4.34,4.81,1,0,118,Normal,0.0,0
1/12/2025 11:30,137,87.55,44.25,70.51,1.98,2.13,1,0,268,Normal,0.0,0
1/16/2025 21:24,136,72.86,75.37,47.08,2.51,4.38,1,0,482,Normal,0.0,0
1/6/2025 22:25,145,92.78,57.72,61.88,4.97,2.34,1,1,42,Normal,1.0,1
1/3/2025 5:00,122,87.4,54.21,37.47,2.98,1.12,1,0,210,Normal,0.0,0
2/20/2025 0:25,128,80.01,59.69,72.63,3.33,2.62,1,0,285,Normal,0.0,0
2/8/2025 23:16,140,70.88,42.83,41.01,3.48,1.3,1,0,296,Normal,0.0,0
1/9/2025 10:14,140,80.86,47.09,30.04,4.81,1.43,1,0,343,Normal,0.0,0
3/4/2025 18:14,141,59.34,56.13,75.15,3.1,2.75,1,0,35,Normal,0.0,0
1/10/2025 18:59,109,68.69,65.02,74.92,2.32,4.5,1,0,244,Normal,0.0,0
1/23/2025 13:27,138,65.3,35.08,54.86,4.87,1.16,1,0,114,Normal,0.0,0
1/23/2025 22:48,150,81.0,55.63,55.22,1.49,1.04,1,0,410,Normal,0.0,0
2/7/2025 13:27,148,70.23,36.41,70.51,2.45,2.38,1,0,161,Normal,0.0,0
1/2/2025 23:59,132,71.01,68.59,76.12,3.87,0.77,0,0,171,Normal,0.0,0
2/5/2025 4:40,124,69.85,17.28,49.01,3.24,0.69,1,0,485,Normal,0.0,0
2/24/2025 4:30,127,65.84,9.9,67.72,2.6,2.53,2,0,51,Normal,0.0,1
2/5/2025 21:04,125,79.24,36.83,75.89,4.92,2.54,0,0,147,Normal,0.0,0
1/23/2025 6:42,121,90.51,51.26,79.15,2.35,4.57,1,1,19,Normal,1.0,1
1/2/2025 12:05,128,59.04,39.43,77.31,2.82,1.0,1,0,48,Normal,0.0,0
1/15/2025 15:28,139,52.04,41.15,72.53,1.85,4.47,1,0,169,Normal,0.0,0
1/3/2025 10:34,120,70.95,45.75,37.54,1.7,1.04,1,0,42,Normal,0.0,0
2/5/2025 11:19,145,73.23,68.3,45.55,4.5,3.84,2,0,254,Vibration Issue,0.0,1
3/10/2025 10:40,104,84.93,85.35,76.02,2.43,4.25,1,1,12,Normal,1.0,1
2/19/2025 21:20,111,81.0,69.03,73.14,4.31,3.19,1,0,168,Normal,0.0,0
2/5/2025 1:18,123,68.78,48.74,49.19,4.54,4.28,2,0,121,Vibration Issue,0.0,1
3/5/2025 16:38,143,64.89,36.39,62.12,2.42,2.41,1,0,443,Normal,0.0,0
1/8/2025 5:28,114,73.57,57.64,45.97,2.05,1.85,1,0,164,Normal,0.0,0
2/14/2025 15:32,104,67.09,41.86,44.72,3.23,2.61,1,0,21,Normal,0.0,0
3/10/2025 14:32,132,71.76,60.43,61.55,3.02,3.15,0,0,125,Normal,0.0,0
1/21/2025 5:10,136,66.71,43.79,53.26,2.92,4.96,1,0,209,Normal,0.0,0
2/27/2025 16:24,139,80.15,18.26,38.37,2.76,3.32,1,0,176,Normal,0.0,0
2/22/2025 8:28,106,75.02,50.15,44.36,4.58,5.0,1,0,149,Normal,0.0,0
1/27/2025 20:13,116,74.62,24.53,53.19,1.79,1.11,1,0,90,Normal,0.0,0
3/5/2025 6:42,101,82.98,49.6,67.39,2.89,0.66,1,0,170,Normal,0.0,0
2/25/2025 5:52,109,80.26,21.93,40.51,4.56,4.28,1,0,87,Normal,0.0,0
2/15/2025 21:38,104,77.77,42.55,70.96,4.86,2.95,1,0,275,Normal,0.0,0
3/5/2025 15:22,140,91.2,45.32,60.87,1.01,1.21,1,1,45,Normal,1.0,1
1/4/2025 21:44,136,65.61,51.23,65.82,1.74,2.08,1,0,435,Normal,0.0,0
2/21/2025 23:06,112,55.69,44.15,58.24,2.21,3.25,1,0,384,Normal,0.0,0
1/11/2025 8:35,106,81.27,50.67,33.65,4.93,2.82,0,0,344,Normal,0.0,0
2/13/2025 12:28,133,64.29,39.49,63.98,3.78,3.07,1,0,78,Normal,0.0,0
1/1/2025 21:10,149,65.8,59.22,44.41,2.17,3.15,1,0,64,Normal,0.0,0
2/12/2025 4:01,101,67.91,54.83,38.93,2.88,4.56,0,0,284,Normal,0.0,0
1/22/2025 0:44,101,72.29,25.28,75.83,2.49,0.64,1,0,424,Normal,0.0,0
2/2/2025 5:30,109,86.63,45.93,74.35,2.65,3.58,1,0,147,Normal,0.0,0
1/22/2025 23:15,131,85.0,54.75,31.19,2.87,2.04,1,0,348,Normal,0.0,0
2/9/2025 17:25,117,79.42,68.39,34.79,2.42,2.39,1,0,309,Normal,0.0,0
2/3/2025 9:26,127,66.31,33.56,73.12,2.01,3.1,2,0,400,Vibration Issue,0.0,1
2/13/2025 18:07,120,72.61,79.91,54.91,1.77,2.03,1,0,397,Normal,0.0,0
3/8/2025 19:18,101,64.71,49.13,34.3,3.34,1.95,1,0,39,Normal,0.0,0
1/7/2025 8:10,102,71.27,53.33,75.06,3.89,0.8,1,0,498,Normal,0.0,0
1/6/2025 1:53,137,65.05,101.68,68.23,4.27,4.65,1,1,23,Normal,1.0,1
1/9/2025 1:12,127,82.92,63.66,71.54,1.18,3.32,1,0,65,Normal,0.0,0
1/30/2025 21:30,140,66.91,26.86,79.02,4.66,1.12,1,0,360,Normal,0.0,0
2/12/2025 17:05,104,78.58,56.06,35.62,2.46,2.42,1,0,188,Normal,0.0,0
2/18/2025 22:16,137,65.67,31.63,31.24,2.95,4.29,1,0,109,Normal,0.0,0
2/27/2025 3:05,115,75.88,12.97,38.35,3.55,3.68,1,0,426,Normal,0.0,0
2/15/2025 6:47,134,60.39,60.15,40.32,3.61,3.43,1,0,63,Normal,0.0,0
1/24/2025 7:26,130,67.56,42.35,48.35,1.82,4.91,2,0,271,Normal,0.0,1
1/19/2025 15:49,139,81.07,31.23,37.84,1.08,1.11,2,0,84,Electrical Fault,0.0,1
1/20/2025 15:43,141,62.56,63.96,56.1,3.79,4.58,1,0,153,Normal,0.0,0
1/2/2025 4:10,117,79.05,65.63,30.2,1.04,4.72,1,0,218,Normal,0.0,0
1/7/2025 5:28,142,71.8,35.57,66.62,2.44,3.06,1,0,376,Normal,0.0,0
2/20/2025 11:46,110,64.86,53.1,70.43,2.97,0.65,0,0,159,Normal,0.0,0
1/17/2025 21:46,119,75.86,30.95,49.54,2.12,3.45,1,0,490,Normal,0.0,0
3/2/2025 10:39,150,86.88,61.39,35.79,1.08,3.39,0,0,158,Normal,0.0,0
1/27/2025 15:45,141,85.94,62.34,70.89,4.07,3.77,1,0,127,Normal,0.0,0
2/10/2025 19:23,118,68.16,62.63,73.01,4.45,4.34,1,0,246,Normal,0.0,0
2/13/2025 3:07,119,79.63,62.5,59.19,4.68,2.59,0,0,78,Normal,0.0,0
1/19/2025 8:17,136,72.85,31.49,60.85,2.95,3.33,1,0,107,Normal,0.0,0
1/6/2025 4:19,144,69.52,60.49,74.51,3.05,3.55,0,0,21,Normal,0.0,0
1/20/2025 7:36,136,90.98,58.55,52.12,4.91,4.16,1,1,18,Normal,1.0,1
1/9/2025 21:58,140,74.21,57.44,35.35,4.13,4.63,0,0,320,Normal,0.0,0
3/3/2025 5:41,108,74.01,34.07,50.86,1.96,1.06,1,0,186,Normal,0.0,0
2/7/2025 13:18,130,87.97,30.08,56.48,3.35,4.42,0,0,259,Normal,0.0,0
2/24/2025 10:41,101,67.91,49.94,72.59,4.46,3.09,2,0,487,Pressure Drop,0.0,1
1/6/2025 2:03,122,73.68,33.84,52.09,3.27,4.39,1,0,249,Normal,0.0,0
1/12/2025 2:22,145,70.52,92.24,69.7,4.8,1.74,1,1,23,Normal,1.0,1
3/11/2025 0:45,127,68.34,58.93,58.75,3.49,1.98,1,0,23,Normal,0.0,0
1/26/2025 1:35,123,75.29,76.2,44.02,4.67,3.86,1,0,485,Normal,0.0,0
1/3/2025 22:00,140,79.75,26.85,48.07,4.36,4.15,1,0,446,Normal,0.0,0
1/28/2025 9:59,112,73.89,45.14,51.6,1.7,4.95,1,0,337,Normal,0.0,0
2/5/2025 8:13,101,82.08,53.84,43.79,1.56,4.19,1,0,228,Normal,0.0,0
1/5/2025 11:08,127,67.88,39.9,33.76,1.72,2.58,1,0,224,Normal,0.0,0
3/6/2025 5:32,146,85.55,69.73,61.46,1.73,0.67,1,0,285,Normal,0.0,0
1/17/2025 1:30,102,67.35,37.45,62.06,2.34,0.91,1,0,293,Normal,0.0,0
1/21/2025 6:58,121,64.32,47.65,51.04,1.16,3.2,1,0,176,Normal,0.0,0
1/30/2025 16:00,117,92.38,37.14,64.52,2.44,1.53,1,1,17,Normal,1.0,1
2/17/2025 6:06,130,64.08,41.62,77.05,3.68,4.76,0,0,397,Normal,0.0,0
2/20/2025 17:18,136,79.22,32.34,69.43,1.42,3.26,1,0,383,Normal,0.0,0
3/5/2025 4:05,136,66.24,59.5,73.58,2.97,2.87,1,0,317,Normal,0.0,0
1/26/2025 23:03,131,69.07,49.79,45.93,3.5,4.77,1,0,494,Normal,0.0,0
1/16/2025 12:41,150,55.77,36.5,72.12,3.83,1.79,2,0,232,Overheating,0.0,1
1/18/2025 11:01,140,89.86,50.82,35.99,1.52,0.57,1,0,123,Normal,0.0,0
3/4/2025 3:06,134,65.8,59.69,66.35,1.22,3.86,0,0,132,Normal,0.0,0
1/29/2025 6:20,119,85.65,76.76,32.13,3.62,1.59,1,0,336,Normal,0.0,0
3/8/2025 21:37,146,81.17,62.51,67.97,3.73,3.32,2,0,389,Overheating,0.0,1
1/2/2025 2:15,114,68.89,57.85,45.69,3.9,4.17,1,0,286,Normal,0.0,0
2/21/2025 0:03,113,89.81,53.35,67.36,2.68,4.02,1,0,444,Normal,0.0,0
2/5/2025 16:45,130,66.6,46.69,36.6,2.25,3.53,1,0,192,Normal,0.0,0
2/20/2025 8:01,117,74.92,60.75,74.4,2.94,2.1,1,0,263,Normal,0.0,0
1/5/2025 13:27,124,75.96,46.72,35.41,1.73,0.75,1,0,65,Normal,0.0,0
2/9/2025 12:50,119,73.29,49.02,74.72,4.04,2.53,2,0,344,Vibration Issue,0.0,1
2/24/2025 0:19,146,69.19,42.14,50.79,3.16,4.19,0,0,203,Normal,0.0,0
1/20/2025 16:43,140,71.1,22.68,62.88,3.81,4.26,0,0,448,Normal,0.0,0
2/26/2025 20:38,126,65.56,53.58,42.89,1.48,1.99,1,0,337,Normal,0.0,0
2/21/2025 17:57,116,81.5,40.57,37.83,3.94,2.82,1,0,16,Normal,0.0,1
2/3/2025 10:44,136,57.22,61.1,37.6,4.57,1.7,1,0,42,Normal,0.0,0
2/18/2025 19:15,144,73.6,18.97,42.26,2.5,1.09,1,0,178,Normal,0.0,0
3/1/2025 21:40,133,70.95,75.86,73.27,2.72,2.42,2,0,67,Overheating,0.0,1
1/23/2025 15:59,127,84.65,43.41,30.26,4.18,4.75,1,0,259,Normal,0.0,0
1/28/2025 23:42,150,74.23,47.78,56.13,2.6,3.82,1,0,224,Normal,0.0,0
2/25/2025 12:00,146,67.47,51.19,43.1,2.1,2.23,0,0,105,Normal,0.0,0
1/2/2025 15:09,115,85.29,32.47,43.0,1.02,4.11,0,0,358,Normal,0.0,0
1/5/2025 3:01,147,67.42,26.38,57.07,1.45,4.77,1,0,120,Normal,0.0,0
1/18/2025 10:18,143,65.35,38.07,33.97,4.53,2.58,1,0,127,Normal,0.0,0
1/26/2025 21:59,114,60.06,56.57,33.09,4.28,2.73,1,0,234,Normal,0.0,0
2/3/2025 17:09,124,74.6,41.85,66.87,1.02,4.63,1,0,88,Normal,0.0,0
2/25/2025 23:36,105,62.99,76.52,67.83,1.83,4.93,1,0,225,Normal,0.0,0
1/21/2025 8:32,139,69.56,56.39,33.84,4.44,3.21,1,0,92,Normal,0.0,0
1/7/2025 15:29,105,80.46,57.16,59.26,3.98,4.0,1,0,42,Normal,0.0,0
1/28/2025 7:51,119,45.65,42.33,41.01,1.87,2.2,0,0,471,Normal,0.0,0
3/9/2025 0:35,102,69.78,34.03,60.92,4.73,3.66,1,0,438,Normal,0.0,0
2/10/2025 21:03,106,70.23,45.35,48.69,4.92,4.91,1,0,184,Normal,0.0,0
1/23/2025 12:20,131,78.04,39.87,42.69,2.48,3.12,1,0,139,Normal,0.0,0
3/2/2025 8:23,148,80.65,52.84,78.37,4.21,2.64,1,0,36,Normal,0.0,0
2/27/2025 1:16,103,70.04,65.85,74.67,2.85,2.64,2,0,65,Normal,0.0,1
2/24/2025 18:50,143,63.36,52.63,55.15,2.34,1.79,1,0,215,Normal,0.0,0
3/4/2025 13:14,102,85.92,36.51,45.74,4.74,4.48,1,0,221,Normal,0.0,0
2/22/2025 10:13,111,68.42,55.8,38.02,3.59,0.76,2,0,248,Overheating,0.0,1
1/13/2025 6:04,149,85.26,68.83,43.7,3.22,4.96,1,0,292,Normal,0.0,0
1/2/2025 21:18,138,71.35,27.34,44.47,3.14,1.22,1,0,231,Normal,0.0,0
1/5/2025 1:58,126,65.34,62.95,71.86,4.11,2.71,1,0,219,Normal,0.0,0
2/2/2025 22:20,126,96.16,31.79,36.9,3.96,4.64,1,1,39,Normal,1.0,1
2/10/2025 13:33,112,74.83,39.94,77.31,1.42,3.52,1,0,436,Normal,0.0,0
2/4/2025 4:09,101,84.68,51.01,70.59,3.25,0.54,1,0,453,Normal,0.0,0
2/25/2025 8:04,123,84.21,65.9,35.7,4.73,1.27,1,0,100,Normal,0.0,0
